Czas;MS_od_startu;t0;t1;t2;t3;HA0;HA1;PA0;PA1
2020.04.08;10:05:12.194;60434;73.4;39.0;37.8;1370.0;0.7354;0.7354;1.0047;0.0000
2020.04.08;10:05:12.397;60637;75.1;39.0;37.7;1370.0;0.7375;0.7375;1.0047;0.0000
2020.04.08;10:05:12.600;60840;75.7;39.0;37.8;1370.0;0.7396;0.7396;1.0047;0.0000
2020.04.08;10:05:12.802;61042;76.7;39.0;37.7;1370.0;0.7411;0.7411;1.0050;0.0000
2020.04.08;10:05:13.005;61245;77.0;39.0;37.7;1370.0;0.7396;0.7396;1.0050;0.0000
2020.04.08;10:05:13.208;61448;77.7;39.0;37.7;1370.0;0.7375;0.7375;1.0050;0.0000
2020.04.08;10:05:13.411;61651;77.7;39.0;37.7;1370.0;0.7354;0.7354;1.0050;0.0000
2020.04.08;10:05:13.614;61854;79.2;39.0;37.6;1370.0;0.7326;0.7326;1.0050;0.0000
2020.04.08;10:05:13.816;62056;79.6;39.0;37.6;1370.0;0.7312;0.7312;1.0050;0.0000
2020.04.08;10:05:14.019;62259;80.2;39.0;37.6;1370.0;0.7312;0.7312;1.0047;0.0000
2020.04.08;10:05:14.222;62462;81.0;38.9;37.6;1370.0;0.7312;0.7312;1.0047;0.0000
2020.04.08;10:05:14.425;62665;82.0;38.9;37.5;1370.0;0.7312;0.7312;1.0047;0.0000
2020.04.08;10:05:14.628;62868;82.3;38.9;37.5;1370.0;0.7312;0.7312;1.0047;0.0000
2020.04.08;10:05:14.830;63070;82.3;38.9;37.5;1370.0;0.7312;0.7312;1.0047;0.0000
2020.04.08;10:05:15.033;63273;84.0;38.9;37.5;1370.0;0.7312;0.7312;1.0054;0.0000
2020.04.08;10:05:15.236;63476;84.7;38.9;37.4;1370.0;0.7312;0.7312;1.0054;0.0000
2020.04.08;10:05:15.439;63679;85.0;38.9;37.4;1370.0;0.7312;0.7312;1.0057;0.0000
2020.04.08;10:05:15.642;63882;85.8;38.9;37.4;1370.0;0.7319;0.7319;1.0054;0.0000
2020.04.08;10:05:15.844;64084;86.9;38.8;37.4;1370.0;0.7340;0.7340;1.0057;0.0000
2020.04.08;10:05:16.047;64287;87.5;38.8;37.4;1370.0;0.7368;0.7368;1.0057;0.0000
2020.04.08;10:05:16.250;64490;88.2;38.8;37.4;1370.0;0.7389;0.7389;1.0054;0.0000
2020.04.08;10:05:16.453;64693;88.5;38.8;37.4;1370.0;0.7411;0.7411;1.0054;0.0000
2020.04.08;10:05:16.656;64896;89.5;38.8;37.3;1370.0;0.7432;0.7432;1.0054;0.0000
2020.04.08;10:05:16.858;65098;90.3;38.8;37.2;1370.0;0.7432;0.7432;1.0057;0.0000
2020.04.08;10:05:17.061;65301;90.3;38.8;37.2;1370.0;0.7432;0.7432;1.0061;0.0000
2020.04.08;10:05:17.264;65504;91.4;38.8;37.2;1370.0;0.7432;0.7432;1.0064;0.0000
2020.04.08;10:05:17.467;65707;92.6;38.8;37.1;1370.0;0.7432;0.7432;1.0064;0.0000
2020.04.08;10:05:17.670;65910;93.6;38.8;37.0;1370.0;0.7432;0.7432;1.0057;0.0000
2020.04.08;10:05:17.872;66112;94.3;38.8;37.0;1370.0;0.7432;0.7432;1.0057;0.0000
2020.04.08;10:05:18.075;66315;94.6;38.8;37.0;1370.0;0.7411;0.7411;1.0061;0.0000
2020.04.08;10:05:18.278;66518;94.6;38.8;37.0;1370.0;0.7389;0.7389;1.0061;0.0000
2020.04.08;10:05:18.481;66721;96.6;38.7;37.0;1370.0;0.7361;0.7361;1.0054;0.0000
2020.04.08;10:05:18.684;66924;96.6;38.7;37.0;1370.0;0.7340;0.7340;1.0057;0.0000
2020.04.08;10:05:18.886;67126;98.0;38.7;36.9;1370.0;0.7319;0.7319;1.0057;0.0000
2020.04.08;10:05:19.089;67329;98.8;38.7;36.9;1370.0;0.7312;0.7312;1.0061;0.0000
2020.04.08;10:05:19.292;67532;99.5;38.8;36.8;1370.0;0.7312;0.7312;1.0061;0.0000
2020.04.08;10:05:19.495;67735;100.0;38.8;36.8;1370.0;0.7269;0.7269;1.0061;0.0000
2020.04.08;10:05:19.698;67938;101.1;38.7;36.8;1370.0;0.7220;0.7220;1.0057;0.0000
2020.04.08;10:05:19.900;68140;101.4;38.7;36.8;1370.0;0.7156;0.7156;1.0061;0.0000
2020.04.08;10:05:20.103;68343;102.9;38.6;36.7;1370.0;0.7022;0.7022;1.0061;0.0000
2020.04.08;10:05:20.306;68546;103.4;38.6;36.7;1370.0;0.6895;0.6895;1.0061;0.0000
2020.04.08;10:05:20.509;68749;104.1;38.6;36.7;1370.0;0.6796;0.6796;1.0061;0.0000
2020.04.08;10:05:20.712;68952;104.9;38.6;36.7;1370.0;0.6697;0.6697;1.0061;0.0000
2020.04.08;10:05:20.914;69154;105.2;38.6;36.6;1370.0;0.6585;0.6585;1.0061;0.0000
2020.04.08;10:05:21.117;69357;105.2;38.6;36.6;1370.0;0.6507;0.6507;1.0061;0.0000
2020.04.08;10:05:21.320;69560;107.2;38.6;36.5;1370.0;0.6457;0.6457;1.0061;0.0000
2020.04.08;10:05:21.523;69763;108.0;38.6;36.5;1370.0;0.6394;0.6394;1.0061;0.0000
2020.04.08;10:05:21.726;69966;108.0;38.6;36.5;1370.0;0.6295;0.6295;1.0061;0.0000
2020.04.08;10:05:21.928;70168;109.5;38.6;36.4;1370.0;0.6189;0.6189;1.0061;0.0000
2020.04.08;10:05:22.131;70371;109.5;38.6;36.4;1370.0;0.6097;0.6097;1.0061;0.0000
2020.04.08;10:05:22.334;70574;109.5;38.6;36.4;1370.0;0.6013;0.6013;1.0061;0.0000
2020.04.08;10:05:22.537;70777;111.9;38.6;36.3;1370.0;0.5900;0.5900;1.0057;0.0000
2020.04.08;10:05:22.740;70980;111.9;38.6;36.3;1370.0;0.5829;0.5829;1.0057;0.0000
2020.04.08;10:05:22.942;71182;113.5;38.5;36.3;1370.0;0.5801;0.5801;0.8390;0.0000
2020.04.08;10:05:23.145;71385;114.0;38.5;36.3;1370.0;0.5737;0.5737;0.6719;0.0000
2020.04.08;10:05:23.348;71588;115.6;38.5;36.2;1370.0;0.5639;0.5639;0.3361;0.0000
2020.04.08;10:05:23.551;71791;116.4;38.5;36.1;1370.0;0.5554;0.5554;0.1652;0.0000
2020.04.08;10:05:23.754;71994;116.7;38.5;36.1;1370.0;0.5469;0.5469;0.1614;0.0000
2020.04.08;10:05:23.956;72196;116.7;38.5;36.1;1370.0;0.5356;0.5356;0.1587;0.0000
2020.04.08;10:05:24.159;72399;118.8;38.4;36.0;1370.0;0.5229;0.5229;0.1563;0.0000
2020.04.08;10:05:24.362;72602;119.5;38.4;36.0;1370.0;0.5144;0.5144;0.1539;0.0000
2020.04.08;10:05:24.565;72805;120.0;38.4;36.0;1370.0;0.5095;0.5095;0.1511;0.0000
2020.04.08;10:05:24.768;73008;120.7;38.4;35.9;1370.0;0.5024;0.5024;0.1497;0.0000
2020.04.08;10:05:24.970;73210;122.0;38.4;35.9;1370.0;0.4940;0.4940;0.1466;0.0000
2020.04.08;10:05:25.173;73413;122.9;38.4;35.9;1370.0;0.4883;0.4883;0.1456;0.0000
2020.04.08;10:05:25.376;73616;123.2;38.4;35.9;1370.0;0.4813;0.4813;0.1449;0.0000
2020.04.08;10:05:25.579;73819;124.1;38.4;35.8;1370.0;0.4707;0.4707;0.1432;0.0000
2020.04.08;10:05:25.782;74022;125.4;38.4;35.7;1370.0;0.4580;0.4580;0.1415;0.0000
2020.04.08;10:05:25.984;74224;126.3;38.4;35.7;1370.0;0.4495;0.4495;0.1391;0.0000
2020.04.08;10:05:26.187;74427;126.6;38.4;35.6;1370.0;0.4403;0.4403;0.1377;0.0000
2020.04.08;10:05:26.390;74630;126.6;38.4;35.6;1370.0;0.4318;0.4318;0.1370;0.0000
2020.04.08;10:05:26.593;74833;128.2;38.3;35.6;1370.0;0.4234;0.4234;0.1346;0.0000
2020.04.08;10:05:26.796;75036;129.5;38.3;35.6;1370.0;0.4184;0.4184;0.1329;0.0000
2020.04.08;10:05:26.998;75238;129.5;38.3;35.6;1370.0;0.4142;0.4142;0.1322;0.0000
2020.04.08;10:05:27.201;75441;131.3;38.3;35.4;1370.0;0.4107;0.4107;0.1308;0.0000
2020.04.08;10:05:27.404;75644;132.0;38.2;35.4;1370.0;0.4036;0.4036;0.1295;0.0000
2020.04.08;10:05:27.607;75847;132.9;38.2;35.3;1370.0;0.3987;0.3987;0.1281;0.0000
2020.04.08;10:05:27.825;76065;133.8;38.2;35.3;1370.0;0.3923;0.3923;0.1267;0.0000
2020.04.08;10:05:28.028;76268;133.8;38.2;35.3;1370.0;0.3838;0.3838;0.1250;0.0000
2020.04.08;10:05:28.231;76471;135.4;38.2;35.2;1370.0;0.3747;0.3747;0.1240;0.0000
2020.04.08;10:05:28.434;76674;136.3;38.2;35.2;1370.0;0.3669;0.3669;0.1226;0.0000
2020.04.08;10:05:28.636;76876;137.1;38.2;35.1;1370.0;0.3605;0.3605;0.1212;0.0000
2020.04.08;10:05:28.839;77079;137.1;38.2;35.1;1370.0;0.3542;0.3542;0.1198;0.0000
2020.04.08;10:05:29.042;77282;138.4;38.1;35.1;1370.0;0.3492;0.3492;0.1181;0.0000
2020.04.08;10:05:29.245;77485;138.4;38.1;35.1;1370.0;0.3443;0.3443;0.1174;0.0000
2020.04.08;10:05:29.448;77688;140.2;38.1;34.9;1370.0;0.3415;0.3415;0.1167;0.0000
2020.04.08;10:05:29.650;77890;141.9;38.1;34.8;1370.0;0.3358;0.3358;0.1157;0.0000
2020.04.08;10:05:29.853;78093;143.0;38.1;34.8;1370.0;0.3302;0.3302;0.1143;0.0000
2020.04.08;10:05:30.056;78296;143.3;38.1;34.8;1370.0;0.3238;0.3238;0.1133;0.0000
2020.04.08;10:05:30.259;78499;144.4;38.1;34.7;1370.0;0.3182;0.3182;0.1119;0.0000
2020.04.08;10:05:30.462;78702;145.7;38.1;34.6;1370.0;0.3104;0.3104;0.1102;0.0000
2020.04.08;10:05:30.664;78904;146.7;38.1;34.6;1370.0;0.3048;0.3048;0.1092;0.0000
2020.04.08;10:05:30.867;79107;147.1;38.1;34.5;1370.0;0.2991;0.2991;0.1085;0.0000
2020.04.08;10:05:31.070;79310;147.4;38.0;34.5;1370.0;0.2928;0.2928;0.1071;0.0000
2020.04.08;10:05:31.273;79513;149.3;38.0;34.4;1370.0;0.2857;0.2857;0.1061;0.0000
2020.04.08;10:05:31.476;79716;150.1;38.0;34.4;1370.0;0.2815;0.2815;0.1054;0.0000
2020.04.08;10:05:31.678;79918;150.6;38.0;34.3;1370.0;0.2779;0.2779;0.1037;0.0000
2020.04.08;10:05:31.881;80121;151.3;38.0;34.3;1370.0;0.2737;0.2737;0.1033;0.0000
2020.04.08;10:05:32.084;80324;152.7;37.9;34.3;1370.0;0.2673;0.2673;0.1016;0.0000
2020.04.08;10:05:32.287;80527;153.6;37.9;34.2;1370.0;0.2631;0.2631;0.1002;0.0000
2020.04.08;10:05:32.490;80730;154.0;37.9;34.2;1370.0;0.2568;0.2568;0.0999;0.0000
2020.04.08;10:05:32.692;80932;154.6;37.9;34.1;1370.0;0.2504;0.2504;0.0989;0.0000
2020.04.08;10:05:32.895;81135;156.3;37.9;34.0;1370.0;0.2440;0.2440;0.0971;0.0000
2020.04.08;10:05:33.098;81338;156.6;37.8;34.0;1370.0;0.2419;0.2419;0.0961;0.0000
2020.04.08;10:05:33.301;81541;156.6;37.8;34.0;1370.0;0.2398;0.2398;0.0951;0.0000
2020.04.08;10:05:33.504;81744;158.9;37.8;33.8;1370.0;0.2349;0.2349;0.0947;0.0000
2020.04.08;10:05:33.706;81946;159.3;37.8;33.8;1370.0;0.2292;0.2292;0.0937;0.0000
2020.04.08;10:05:33.909;82149;160.6;37.8;33.8;1370.0;0.2236;0.2236;0.0927;0.0000
2020.04.08;10:05:34.112;82352;160.6;37.8;33.8;1370.0;0.2172;0.2172;0.0923;0.0000
2020.04.08;10:05:34.315;82555;162.5;37.7;33.6;1370.0;0.2109;0.2109;0.0906;0.0000
2020.04.08;10:05:34.518;82758;163.3;37.7;33.6;1370.0;0.2045;0.2045;0.0896;0.0000
2020.04.08;10:05:34.720;82960;164.2;37.7;33.5;1370.0;0.2003;0.2003;0.0885;0.0000
2020.04.08;10:05:34.923;83163;165.2;37.7;33.4;1370.0;0.1946;0.1946;0.0879;0.0000
2020.04.08;10:05:35.126;83366;166.0;37.7;33.4;1370.0;0.1904;0.1904;0.0868;0.0000
2020.04.08;10:05:35.329;83569;166.0;37.7;33.4;1370.0;0.1819;0.1819;0.0861;0.0000
2020.04.08;10:05:35.532;83772;167.9;37.6;33.3;1370.0;0.1770;0.1770;0.0851;0.0000
2020.04.08;10:05:35.734;83974;168.7;37.6;33.2;1370.0;0.1727;0.1727;0.0844;0.0000
2020.04.08;10:05:35.937;84177;169.6;37.6;33.1;1370.0;0.1699;0.1699;0.0837;0.0000
2020.04.08;10:05:36.140;84380;170.0;37.6;33.1;1370.0;0.1657;0.1657;0.0824;0.0000
2020.04.08;10:05:36.343;84583;170.0;37.6;33.1;1370.0;0.1636;0.1636;0.0820;0.0000
2020.04.08;10:05:36.546;84786;171.9;37.6;33.0;1370.0;0.1607;0.1607;0.0810;0.0000
2020.04.08;10:05:36.748;84988;171.9;37.6;33.0;1370.0;0.1565;0.1565;0.0803;0.0000
2020.04.08;10:05:36.951;85191;174.8;37.5;32.8;1370.0;0.1509;0.1509;0.0793;0.0000
2020.04.08;10:05:37.154;85394;175.1;37.5;32.8;1370.0;0.1473;0.1473;0.0786;0.0000
2020.04.08;10:05:37.357;85597;176.1;37.5;32.7;1370.0;0.1438;0.1438;0.0775;0.0000
2020.04.08;10:05:37.575;85815;176.1;37.5;32.7;1370.0;0.1389;0.1389;0.0765;0.0000
2020.04.08;10:05:37.778;86018;178.2;37.5;32.6;1370.0;0.1367;0.1367;0.0762;0.0000
2020.04.08;10:05:37.981;86221;178.7;37.5;32.6;1370.0;0.1346;0.1346;0.0758;0.0000
2020.04.08;10:05:38.184;86424;178.7;37.5;32.6;1370.0;0.1325;0.1325;0.0751;0.0000
2020.04.08;10:05:38.386;86626;180.9;37.4;32.5;1370.0;0.1283;0.1283;0.0741;0.0000
2020.04.08;10:05:38.589;86829;181.8;37.3;32.4;1370.0;0.1262;0.1262;0.0734;0.0000
2020.04.08;10:05:38.792;87032;182.3;37.3;32.4;1370.0;0.1233;0.1233;0.0724;0.0000
2020.04.08;10:05:38.995;87235;183.6;37.3;32.3;1370.0;0.1191;0.1191;0.0717;0.0000
2020.04.08;10:05:39.198;87438;183.6;37.3;32.3;1370.0;0.1134;0.1134;0.0707;0.0000
2020.04.08;10:05:39.400;87640;185.0;37.3;32.2;1370.0;0.1099;0.1099;0.0700;0.0000
2020.04.08;10:05:39.603;87843;185.0;37.3;32.2;1370.0;0.1057;0.1057;0.0693;0.0000
2020.04.08;10:05:39.806;88046;187.3;37.3;32.0;1370.0;0.1014;0.1014;0.0689;0.0000
2020.04.08;10:05:40.009;88249;187.3;37.3;32.0;1370.0;0.0958;0.0958;0.0683;0.0000
2020.04.08;10:05:40.212;88452;189.1;37.3;31.9;1370.0;0.0916;0.0916;0.0676;0.0000
2020.04.08;10:05:40.414;88654;190.1;37.3;31.8;1370.0;0.0880;0.0880;0.0669;0.0000
2020.04.08;10:05:40.617;88857;191.1;37.3;31.7;1370.0;0.0859;0.0859;0.0662;0.0000
2020.04.08;10:05:40.820;89060;191.1;37.3;31.7;1370.0;0.0803;0.0803;0.0655;0.0000
2020.04.08;10:05:41.023;89263;192.9;37.2;31.6;1370.0;0.0781;0.0781;0.0648;0.0000
2020.04.08;10:05:41.226;89466;193.2;37.1;31.6;1370.0;0.0760;0.0760;0.0641;0.0000
2020.04.08;10:05:41.428;89668;193.2;37.1;31.6;1370.0;0.0739;0.0739;0.0631;0.0000
2020.04.08;10:05:41.631;89871;196.2;37.0;-270.0;1370.0;0.0683;0.0683;0.0624;0.0000
2020.04.08;10:05:41.834;90074;196.8;37.0;-270.0;1370.0;0.0661;0.0661;0.0617;0.0000
2020.04.08;10:05:42.037;90277;197.7;37.0;-270.0;1370.0;0.0640;0.0640;0.0614;0.0000
2020.04.08;10:05:42.240;90480;198.4;37.0;-270.0;1370.0;0.0619;0.0619;0.0610;0.0000
2020.04.08;10:05:42.442;90682;200.2;37.0;31.6;1370.0;0.0591;0.0591;0.0604;0.0000
2020.04.08;10:05:42.645;90885;200.7;37.0;31.6;1370.0;0.0584;0.0584;0.0597;0.0000
2020.04.08;10:05:42.848;91088;201.2;37.0;31.6;1370.0;0.0563;0.0563;0.0590;0.0000
2020.04.08;10:05:43.051;91291;201.2;37.0;31.6;1370.0;0.0541;0.0541;0.0586;0.0000
2020.04.08;10:05:43.254;91494;203.5;37.0;31.8;1370.0;0.0485;0.0485;0.0576;0.0000
2020.04.08;10:05:43.456;91696;203.5;37.0;31.8;1370.0;0.0443;0.0443;0.0569;0.0000
2020.04.08;10:05:43.659;91899;205.7;36.9;32.0;1370.0;0.0400;0.0400;0.0566;0.0000
2020.04.08;10:05:43.862;92102;205.7;36.9;32.0;1370.0;0.0379;0.0379;0.0559;0.0000
2020.04.08;10:05:44.065;92305;207.1;36.8;32.0;1370.0;0.0337;0.0337;0.0555;0.0000
2020.04.08;10:05:44.268;92508;207.7;36.8;32.1;1370.0;0.0316;0.0316;0.0549;0.0000
2020.04.08;10:05:44.470;92710;207.7;36.8;32.1;1370.0;0.0294;0.0294;0.0542;0.0000
2020.04.08;10:05:44.673;92913;210.0;36.7;32.2;1370.0;0.0273;0.0273;0.0538;0.0000
2020.04.08;10:05:44.876;93116;210.5;36.7;32.3;1370.0;0.0245;0.0245;0.0538;0.0000
2020.04.08;10:05:45.079;93319;212.3;36.7;32.4;1370.0;0.0217;0.0217;0.0538;0.0000
2020.04.08;10:05:45.282;93522;212.7;36.7;32.5;1370.0;0.0196;0.0196;0.0538;0.0000
2020.04.08;10:05:45.484;93724;213.8;36.6;32.6;1370.0;0.0174;0.0174;0.0538;0.0000
2020.04.08;10:05:45.687;93927;215.2;36.6;32.7;1370.0;0.0125;0.0125;0.0538;0.0000
2020.04.08;10:05:45.890;94130;216.2;36.6;32.8;1370.0;0.0083;0.0083;0.0538;0.0000
2020.04.08;10:05:46.093;94333;216.2;36.6;32.8;1370.0;0.0047;0.0047;0.0538;0.0000
2020.04.08;10:05:46.296;94536;217.6;36.6;32.9;1370.0;0.0019;0.0019;0.0538;0.0000
2020.04.08;10:05:46.498;94738;219.0;36.5;33.0;1370.0;-0.0037;-0.0037;0.0538;0.0000
2020.04.08;10:05:46.701;94941;219.8;36.5;33.0;1370.0;-0.0066;-0.0066;0.0538;0.0000
2020.04.08;10:05:46.904;95144;219.8;36.5;33.0;1370.0;-0.0080;-0.0080;0.0538;0.0000
2020.04.08;10:05:47.107;95347;221.8;36.4;33.2;1370.0;-0.0080;-0.0080;0.0538;0.0000
2020.04.08;10:05:47.310;95550;222.3;36.4;33.2;1370.0;-0.0073;-0.0073;0.0538;0.0000
2020.04.08;10:05:47.512;95752;222.3;36.4;33.2;1370.0;-0.0052;-0.0052;0.0542;0.0000
2020.04.08;10:05:47.715;95955;224.7;36.3;33.4;1370.0;-0.0052;-0.0052;0.0542;0.0000
2020.04.08;10:05:47.918;96158;224.7;36.3;33.4;1370.0;-0.0052;-0.0052;0.0542;0.0000
2020.04.08;10:05:48.121;96361;226.5;36.2;33.6;1370.0;-0.0080;-0.0080;0.0542;0.0000
2020.04.08;10:05:48.324;96564;227.0;36.2;33.6;1370.0;-0.0101;-0.0101;0.0542;0.0000
2020.04.08;10:05:48.526;96766;227.0;36.2;33.6;1370.0;-0.0122;-0.0122;0.0542;0.0000
2020.04.08;10:05:48.729;96969;229.0;36.2;33.8;1370.0;-0.0129;-0.0129;0.0542;0.0000
2020.04.08;10:05:48.932;97172;230.4;36.1;33.9;1370.0;-0.0129;-0.0129;0.0542;0.0000
2020.04.08;10:05:49.135;97375;231.2;36.1;34.0;1370.0;-0.0129;-0.0129;0.0542;0.0000
2020.04.08;10:05:49.338;97578;232.3;36.1;34.1;1370.0;-0.0129;-0.0129;0.0542;0.0000
2020.04.08;10:05:49.540;97780;233.3;36.0;34.1;1370.0;-0.0129;-0.0129;0.0542;0.0000
2020.04.08;10:05:49.743;97983;234.0;36.0;34.2;1370.0;-0.0129;-0.0129;0.0542;0.0000
2020.04.08;10:05:49.946;98186;235.1;35.9;34.4;1370.0;-0.0129;-0.0129;0.0545;0.0000
2020.04.08;10:05:50.149;98389;236.1;35.6;34.7;1370.0;0.0400;0.0400;0.0545;0.0000
2020.04.08;10:05:50.352;98592;236.9;35.3;35.1;1370.0;0.1749;0.1749;0.0545;0.0000
2020.04.08;10:05:50.554;98794;236.9;35.3;35.1;1370.0;0.6083;0.6083;0.0542;0.0000
2020.04.08;10:05:50.773;99013;238.6;34.5;36.0;1370.0;0.9754;0.9754;0.0542;0.0000
2020.04.08;10:05:50.976;99216;238.6;34.5;36.0;1370.0;1.3524;1.3524;0.0542;0.0000
2020.04.08;10:05:51.178;99418;239.8;34.1;36.7;1370.0;1.8141;1.8141;0.0542;0.0000
2020.04.08;10:05:51.381;99621;240.4;33.8;37.1;1370.0;2.0923;2.0923;0.0542;0.0000
2020.04.08;10:05:51.584;99824;240.4;33.8;37.1;1370.0;2.2003;2.2003;0.0545;0.0000
2020.04.08;10:05:51.787;100027;241.6;33.4;37.7;1370.0;2.2871;2.2871;0.0542;0.0000
2020.04.08;10:05:51.990;100230;242.6;33.1;38.3;1370.0;2.4078;2.4078;0.0545;0.0000
2020.04.08;10:05:52.192;100432;243.3;32.9;38.7;1370.0;2.5152;2.5152;0.0545;0.0000
2020.04.08;10:05:52.395;100635;243.5;32.8;38.8;1370.0;2.6069;2.6069;0.0545;0.0000
2020.04.08;10:05:52.598;100838;243.8;32.6;38.9;1370.0;2.7199;2.7199;0.0545;0.0000
2020.04.08;10:05:52.801;101041;245.1;32.1;39.6;1370.0;2.8512;2.8512;0.0545;0.0000
2020.04.08;10:05:53.004;101244;245.6;31.9;39.9;1370.0;2.9437;2.9437;0.0545;0.0000
2020.04.08;10:05:53.207;101447;246.0;31.8;40.1;1370.0;3.0298;3.0298;0.0545;0.0000
2020.04.08;10:05:53.409;101649;246.2;31.7;40.3;1370.0;3.1117;3.1117;0.0545;0.0000
2020.04.08;10:05:53.612;101852;247.1;1184.6;40.8;1370.0;3.2063;3.2063;0.0545;0.0000
2020.04.08;10:05:53.815;102055;247.4;-270.0;41.0;1370.0;3.2557;3.2557;0.0545;0.0000
2020.04.08;10:05:54.018;102258;247.4;-270.0;41.0;1370.0;3.2931;3.2931;0.0545;0.0000
2020.04.08;10:05:54.221;102461;248.2;31.8;41.6;1370.0;3.3249;3.3249;0.0545;0.0000
2020.04.08;10:05:54.423;102663;248.8;32.1;41.9;1370.0;3.3475;3.3475;0.0545;0.0000
2020.04.08;10:05:54.626;102866;248.8;32.1;41.9;1370.0;3.3475;3.3475;0.0545;0.0000
2020.04.08;10:05:54.829;103069;249.7;32.6;42.5;1370.0;3.3475;3.3475;0.0545;0.0000
2020.04.08;10:05:55.032;103272;250.0;32.7;42.7;1370.0;3.3475;3.3475;0.0545;0.0000
2020.04.08;10:05:55.235;103475;250.4;32.9;43.0;1370.0;3.3475;3.3475;0.0545;0.0000
2020.04.08;10:05:55.437;103677;250.4;32.9;43.0;1370.0;3.3475;3.3475;0.0545;0.0000
2020.04.08;10:05:55.640;103880;251.2;33.2;43.6;1370.0;3.3475;3.3475;0.0545;0.0000
2020.04.08;10:05:55.843;104083;251.2;33.2;43.6;1370.0;3.3475;3.3475;0.0545;0.0000
2020.04.08;10:05:56.046;104286;251.8;33.4;44.2;1370.0;3.3475;3.3475;0.0545;0.0000
2020.04.08;10:05:56.249;104489;251.9;33.5;44.3;1370.0;3.3475;3.3475;0.0545;0.0000
2020.04.08;10:05:56.451;104691;252.3;33.8;44.7;1370.0;3.3475;3.3475;0.0545;0.0000
2020.04.08;10:05:56.654;104894;252.3;33.8;44.7;1370.0;3.3475;3.3475;0.0545;0.0000
2020.04.08;10:05:56.857;105097;252.8;34.1;45.2;1370.0;3.3475;3.3475;0.0545;0.0000
2020.04.08;10:05:57.060;105300;253.0;34.3;45.5;1370.0;3.3475;3.3475;0.0549;0.0000
2020.04.08;10:05:57.263;105503;253.1;34.3;45.6;1370.0;3.3475;3.3475;0.0549;0.0000
2020.04.08;10:05:57.465;105705;253.1;34.3;45.6;1370.0;3.3475;3.3475;0.0549;0.0000
2020.04.08;10:05:57.668;105908;253.6;34.7;46.3;1370.0;3.3475;3.3475;0.0549;0.0000
2020.04.08;10:05:57.871;106111;253.9;34.8;46.6;1370.0;3.3475;3.3475;0.0545;0.0000
2020.04.08;10:05:58.074;106314;254.2;34.9;47.0;1370.0;3.3475;3.3475;0.0545;0.0000
2020.04.08;10:05:58.277;106517;254.3;35.0;47.1;1370.0;3.3475;3.3475;0.0549;0.0000
2020.04.08;10:05:58.479;106719;254.4;35.1;47.4;1370.0;3.3475;3.3475;0.0549;0.0000
2020.04.08;10:05:58.682;106922;254.5;35.1;47.6;1370.0;3.3475;3.3475;0.0549;0.0000
2020.04.08;10:05:58.885;107125;254.5;35.1;47.6;1370.0;3.3475;3.3475;0.0549;0.0000
2020.04.08;10:05:59.088;107328;255.0;35.5;48.3;1370.0;3.3475;3.3475;0.0549;0.0000
2020.04.08;10:05:59.291;107531;255.0;35.5;48.3;1370.0;3.3475;3.3475;0.0549;0.0000
2020.04.08;10:05:59.493;107733;255.3;35.9;49.0;1370.0;3.3475;3.3475;0.0549;0.0000
2020.04.08;10:05:59.696;107936;255.4;36.0;49.1;1370.0;3.3475;3.3475;0.0549;0.0000
2020.04.08;10:05:59.899;108139;255.5;36.1;49.4;1370.0;3.3475;3.3475;0.0549;0.0000
2020.04.08;10:06:00.102;108342;255.6;36.2;49.7;1370.0;3.3475;3.3475;0.0549;0.0000
2020.04.08;10:06:00.305;108545;255.9;36.2;50.1;1370.0;3.3475;3.3475;0.0549;0.0000
2020.04.08;10:06:00.507;108747;255.9;36.2;50.2;1370.0;3.3475;3.3475;0.0549;0.0000
2020.04.08;10:06:00.710;108950;255.9;36.2;50.2;1370.0;3.3475;3.3475;0.0552;0.0000
2020.04.08;10:06:00.913;109153;256.1;36.5;50.7;1370.0;3.3475;3.3475;0.0552;0.0000
2020.04.08;10:06:01.116;109356;256.3;36.7;51.3;1370.0;3.3475;3.3475;0.0552;0.0000
2020.04.08;10:06:01.319;109559;256.3;36.7;51.3;1370.0;3.3475;3.3475;0.0552;0.0000
2020.04.08;10:06:01.521;109761;256.5;36.9;51.7;1370.0;3.3475;3.3475;0.0552;0.0000
2020.04.08;10:06:01.724;109964;256.6;37.1;52.1;1370.0;3.3475;3.3475;0.0552;0.0000
2020.04.08;10:06:01.927;110167;256.7;37.1;52.2;1370.0;3.3475;3.3475;0.0552;0.0000
2020.04.08;10:06:02.130;110370;256.7;37.1;52.2;1370.0;3.3496;3.3496;0.0552;0.0000
2020.04.08;10:06:02.333;110573;257.0;37.3;53.0;1370.0;3.3517;3.3517;0.0552;0.0000
2020.04.08;10:06:02.535;110775;257.0;37.4;53.2;1370.0;3.3545;3.3545;0.0555;0.0000
2020.04.08;10:06:02.738;110978;257.1;37.4;53.4;1370.0;3.3567;3.3567;0.0555;0.0000
2020.04.08;10:06:02.941;111181;257.1;37.4;53.4;1370.0;3.3588;3.3588;0.0555;0.0000
2020.04.08;10:06:03.144;111384;257.3;37.8;54.1;1370.0;3.3595;3.3595;0.0555;0.0000
2020.04.08;10:06:03.347;111587;257.4;38.0;54.4;1370.0;3.3595;3.3595;0.0552;0.0000
